src_ip,dst_ip,query_name,transaction_id,rcode,ttl,packet_size,time_taken,query_length,response_length,src_port,dst_port,query_type,anomaly_label,entropy,response_code_category,query_volume,geo_region,response_code_ratio
1.1.1.1,1.1.1.1,openai.com,0,No Error,60,98,0.056519536319618396,10,98,53,53,AAAA,Normal,1,No Error,0,Global,3.6666666666666665
8.8.4.4,8.8.4.4,subdomain.google.com,56641,SERVFAIL,50000,21,4.42040620918606,122,21,53,53,TXT,Anomalous,4,Error,0,US,3.5588235294117645
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,55,121,0.06144732905880959,8,121,53,53,MX,Normal,1,Error,0,Global,3.588235294117647
8.8.8.8,8.8.8.8,example.com,0,No Error,101,66,0.007330047252580768,11,66,53,53,TXT,Normal,1,No Error,0,US,3.6176470588235294
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,59,106,0.10838671642261224,16,106,53,53,MX,Normal,1,Error,0,Global,3.5142857142857142
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,115,108,0.08707208485182527,20,108,53,53,A,Normal,1,Error,0,US,3.5428571428571427
8.8.8.8,8.8.8.8,test.example.org,6774,REFUSED,1,424,4.415740681687188,212,424,53,53,TXT,Anomalous,3,Error,0,US,3.5714285714285716
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,50,118,0.0028140035328820534,20,118,53,53,TXT,Normal,1,Error,0,Global,3.5714285714285716
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,114,112,-0.00032120591240154817,20,112,53,53,TXT,Normal,1,Error,0,US,3.6
8.8.4.4,8.8.4.4,rare.tld,46591,NXDOMAIN,1,327,2.0960622326929435,152,327,53,53,MX,Anomalous,5,Error,0,US,3.6285714285714286
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,119,125,0.026583609089844445,8,125,53,53,TXT,Normal,1,Error,0,US,3.657142857142857
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,121,122,0.15060796647957794,8,122,53,53,AAAA,Normal,1,Error,0,US,3.6857142857142855
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,118,116,0.1676778930846418,16,116,53,53,MX,Normal,1,Error,0,US,3.7142857142857144
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,51,122,0.09535271741906362,8,122,53,53,MX,Normal,1,Error,0,Global,3.742857142857143
8.8.4.4,8.8.4.4,nonexistent.example,30460,REFUSED,1,74,2.2432961283306976,165,74,53,53,A,Anomalous,4,Error,0,US,3.7714285714285714
1.1.1.1,1.1.1.1,subdomain.google.com,18982,REFUSED,1,62,4.815102998167191,153,62,53,53,TXT,Anomalous,4,Error,0,Global,3.7714285714285714
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,110,114,0.1652058869880946,12,114,53,53,MX,Normal,1,Error,0,US,3.7714285714285714
1.1.1.1,1.1.1.1,nonexistent.example,12591,SERVFAIL,50000,4,3.83475340624308,91,4,53,53,TXT,Anomalous,4,Error,0,Global,3.8
1.1.1.1,1.1.1.1,example.com,56375,NXDOMAIN,50000,156,2.251827968996086,57,156,53,53,MX,Anomalous,4,Error,0,Global,3.8285714285714287
8.8.8.8,8.8.8.8,google.com,0,No Error,100,69,0.04037775768473002,10,69,53,53,A,Normal,1,No Error,0,US,3.857142857142857
1.1.1.1,1.1.1.1,test.example.org,0,NXDOMAIN,58,109,0.13617219069575306,16,109,53,53,MX,Normal,1,Error,0,Global,3.75
1.1.1.1,1.1.1.1,openai.com,62260,SERVFAIL,1,437,4.646605311778137,41,437,53,53,AAAA,Anomalous,3,Error,0,Global,3.7777777777777777
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,51,138,-0.006137818201479017,8,138,53,53,MX,Normal,1,Error,0,Global,3.8055555555555554
1.1.1.1,1.1.1.1,my.site.info,788,SERVFAIL,1,489,3.837162248143906,217,489,53,53,A,Anomalous,2,Error,0,Global,3.8333333333333335
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,52,106,0.14654004406708898,12,106,53,53,A,Normal,1,Error,0,Global,3.861111111111111
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,102,131,0.11069217059367914,19,131,53,53,TXT,Normal,1,Error,0,US,3.888888888888889
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,107,102,0.0909997748263395,12,102,53,53,A,Normal,1,Error,0,US,3.9166666666666665
1.1.1.1,1.1.1.1,rare.tld,32213,NXDOMAIN,1,214,2.133270492369962,236,214,53,53,MX,Anomalous,3,Error,0,Global,3.9444444444444446
8.8.8.8,8.8.8.8,rare.tld,42142,REFUSED,50000,118,3.2934798068879885,121,118,53,53,MX,Anomalous,3,Error,0,US,3.9722222222222223
8.8.8.8,8.8.8.8,openai.com,0,No Error,108,94,0.12254618161599884,10,94,53,53,A,Normal,1,No Error,0,US,3.9722222222222223
8.8.4.4,8.8.4.4,example.com,0,No Error,112,76,0.079170350678467,11,76,53,53,TXT,Normal,1,No Error,0,US,3.864864864864865
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,101,136,0.08502945426212986,19,136,53,53,TXT,Normal,1,Error,0,US,3.763157894736842
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,109,116,0.08775534896343426,20,116,53,53,TXT,Normal,1,Error,0,US,3.789473684210526
8.8.4.4,8.8.4.4,google.com,64795,NXDOMAIN,50000,270,2.7878681916248356,75,270,53,53,MX,Anomalous,5,Error,0,US,3.8157894736842106
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,104,108,0.06595705840175672,20,108,53,53,TXT,Normal,1,Error,0,US,3.8421052631578947
8.8.8.8,8.8.8.8,openai.com,0,No Error,114,84,0.09464422639481791,10,84,53,53,A,Normal,1,No Error,0,US,3.8684210526315788
1.1.1.1,1.1.1.1,example.com,17509,REFUSED,50000,229,4.304387704331415,238,229,53,53,A,Anomalous,5,Error,0,Global,3.769230769230769
8.8.4.4,8.8.4.4,rare.tld,64575,SERVFAIL,50000,9,3.858218276038384,14,9,53,53,A,Anomalous,4,Error,0,US,3.769230769230769
8.8.4.4,8.8.4.4,nonexistent.example,937,SERVFAIL,50000,457,4.457365137827625,144,457,53,53,MX,Anomalous,3,Error,0,US,3.7948717948717947
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,110,111,0.003409266933364047,16,111,53,53,AAAA,Normal,1,Error,0,US,3.8205128205128207
8.8.4.4,8.8.4.4,example.com,0,No Error,119,65,0.03681533370532793,11,65,53,53,AAAA,Normal,1,No Error,0,US,3.8461538461538463
1.1.1.1,1.1.1.1,google.com,0,No Error,53,66,0.04390508256717096,10,66,53,53,AAAA,Normal,1,No Error,0,Global,3.75
8.8.4.4,8.8.4.4,google.com,4226,NXDOMAIN,1,323,3.44616865651784,30,323,53,53,MX,Anomalous,3,Error,0,US,3.658536585365854
1.1.1.1,1.1.1.1,subdomain.google.com,25933,NXDOMAIN,50000,472,4.561166246046738,86,472,53,53,TXT,Anomalous,4,Error,0,Global,3.682926829268293
8.8.4.4,8.8.4.4,subdomain.google.com,36023,SERVFAIL,1,304,4.17881334962562,165,304,53,53,A,Anomalous,4,Error,0,US,3.707317073170732
1.1.1.1,1.1.1.1,subdomain.google.com,46950,REFUSED,1,187,2.269613832673032,24,187,53,53,MX,Anomalous,5,Error,0,Global,3.731707317073171
8.8.4.4,8.8.4.4,subdomain.google.com,32430,SERVFAIL,50000,161,3.635035532447523,142,161,53,53,TXT,Anomalous,4,Error,0,US,3.731707317073171
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,103,140,0.129574761899543,19,140,53,53,AAAA,Normal,1,Error,0,US,3.7560975609756095
8.8.4.4,8.8.4.4,google.com,4451,REFUSED,50000,441,4.668996711270249,21,441,53,53,AAAA,Anomalous,3,Error,0,US,3.7804878048780486
8.8.4.4,8.8.4.4,google.com,0,No Error,114,72,0.0007393466798216175,10,72,53,53,A,Normal,1,No Error,0,US,3.7804878048780486
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,100,109,-0.0018121193368952349,16,109,53,53,A,Normal,1,Error,0,US,3.6904761904761907
8.8.4.4,8.8.4.4,google.com,35161,NXDOMAIN,1,458,3.678284885592168,192,458,53,53,TXT,Anomalous,4,Error,0,US,3.7142857142857144
8.8.4.4,8.8.4.4,example.com,0,No Error,116,78,0.0794398512544374,11,78,53,53,A,Normal,1,No Error,0,US,3.738095238095238
8.8.4.4,8.8.4.4,google.com,39870,NXDOMAIN,1,327,2.5853378347182963,57,327,53,53,TXT,Anomalous,5,Error,0,US,3.6511627906976742
8.8.4.4,8.8.4.4,my.site.info,53148,NXDOMAIN,50000,34,2.6976076509967735,221,34,53,53,A,Anomalous,5,Error,0,US,3.6744186046511627
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,105,139,0.1408119553308618,8,139,53,53,AAAA,Normal,1,Error,0,US,3.697674418604651
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,103,102,0.15311030400233233,12,102,53,53,A,Normal,1,Error,0,US,3.7209302325581395
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,117,145,0.016946314077911556,19,145,53,53,MX,Normal,1,Error,0,US,3.744186046511628
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,100,125,-0.017192181249164912,20,125,53,53,A,Normal,1,Error,0,US,3.7674418604651163
8.8.8.8,8.8.8.8,openai.com,0,No Error,109,87,0.04845088267211639,10,87,53,53,A,Normal,1,No Error,0,US,3.7906976744186047
1.1.1.1,1.1.1.1,example.com,0,No Error,55,63,0.06901596559425427,11,63,53,53,TXT,Normal,1,No Error,0,Global,3.7045454545454546
8.8.4.4,8.8.4.4,google.com,64716,NXDOMAIN,50000,253,2.2117352625524687,76,253,53,53,MX,Anomalous,4,Error,0,US,3.6222222222222222
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,114,102,0.02860687800178456,12,102,53,53,MX,Normal,1,Error,0,US,3.6444444444444444
8.8.8.8,8.8.8.8,google.com,0,No Error,106,71,-0.0208052844886759,10,71,53,53,MX,Normal,1,No Error,0,US,3.6666666666666665
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,100,106,0.07498273732201947,12,106,53,53,TXT,Normal,1,Error,0,US,3.5869565217391304
8.8.4.4,8.8.4.4,rare.tld,53528,SERVFAIL,50000,11,4.303002791268401,62,11,53,53,MX,Anomalous,4,Error,0,US,3.608695652173913
1.1.1.1,1.1.1.1,my.site.info,62818,NXDOMAIN,50000,454,3.018344510389509,152,454,53,53,A,Anomalous,4,Error,0,Global,3.630434782608696
1.1.1.1,1.1.1.1,google.com,16424,NXDOMAIN,50000,354,4.68061318685513,85,354,53,53,A,Anomalous,4,Error,0,Global,3.652173913043478
8.8.4.4,8.8.4.4,google.com,24750,SERVFAIL,50000,60,3.1211308088961944,220,60,53,53,TXT,Anomalous,5,Error,0,US,3.6739130434782608
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,55,126,0.015039771265336732,20,126,53,53,A,Normal,1,Error,0,Global,3.6956521739130435
1.1.1.1,1.1.1.1,example.com,0,No Error,53,75,0.03518422242889507,11,75,53,53,TXT,Normal,1,No Error,0,Global,3.717391304347826
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,105,122,0.13554488532757059,16,122,53,53,MX,Normal,1,Error,0,US,3.6382978723404253
8.8.8.8,8.8.8.8,example.com,0,No Error,101,79,-0.026428519864272915,11,79,53,53,AAAA,Normal,1,No Error,0,US,3.6595744680851063
8.8.8.8,8.8.8.8,openai.com,35178,REFUSED,1,383,3.9978009399759977,53,383,53,53,A,Anomalous,5,Error,0,US,3.5833333333333335
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,115,126,0.10884984143294252,8,126,53,53,MX,Normal,1,Error,0,US,3.5833333333333335
1.1.1.1,1.1.1.1,nonexistent.example,14085,REFUSED,1,128,4.153570847180834,104,128,53,53,AAAA,Anomalous,5,Error,0,Global,3.6041666666666665
1.1.1.1,1.1.1.1,openai.com,0,No Error,53,98,0.06661955021035856,10,98,53,53,AAAA,Normal,1,No Error,0,Global,3.6041666666666665
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,113,125,0.15288358972651495,16,125,53,53,TXT,Normal,1,Error,0,US,3.5306122448979593
8.8.8.8,8.8.8.8,nonexistent.example,60160,SERVFAIL,1,41,3.5716199341071873,235,41,53,53,TXT,Anomalous,3,Error,0,US,3.5510204081632653
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,56,126,0.00036496890205799104,8,126,53,53,MX,Normal,1,Error,0,Global,3.5714285714285716
8.8.8.8,8.8.8.8,openai.com,0,No Error,105,83,0.08855424941150287,10,83,53,53,MX,Normal,1,No Error,0,US,3.5918367346938775
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,108,119,0.09827305854582974,20,119,53,53,A,Normal,1,Error,0,US,3.52
8.8.8.8,8.8.8.8,test.example.org,11436,REFUSED,50000,77,4.045098544772314,173,77,53,53,TXT,Anomalous,4,Error,0,US,3.54
8.8.4.4,8.8.4.4,my.site.info,34171,SERVFAIL,50000,492,3.5078414130742215,167,492,53,53,MX,Anomalous,4,Error,0,US,3.54
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,111,108,0.11263527022090544,12,108,53,53,TXT,Normal,1,Error,0,US,3.56
1.1.1.1,1.1.1.1,google.com,0,No Error,50,64,0.10196852955596541,10,64,53,53,A,Normal,1,No Error,0,Global,3.58
1.1.1.1,1.1.1.1,nonexistent.example,27102,REFUSED,50000,306,3.9065633143336598,7,306,53,53,AAAA,Anomalous,4,Error,0,Global,3.5098039215686274
8.8.8.8,8.8.8.8,nonexistent.example,43974,SERVFAIL,1,357,3.18215652923587,60,357,53,53,TXT,Anomalous,4,Error,0,US,3.5098039215686274
8.8.8.8,8.8.8.8,my.site.info,45057,SERVFAIL,1,263,4.9961253998928905,197,263,53,53,A,Anomalous,4,Error,0,US,3.5294117647058822
8.8.8.8,8.8.8.8,rare.tld,0,NXDOMAIN,101,120,0.007447773435160399,8,120,53,53,A,Normal,1,Error,0,US,3.549019607843137
8.8.8.8,8.8.8.8,rare.tld,30099,REFUSED,50000,179,4.308865490502112,53,179,53,53,AAAA,Anomalous,3,Error,0,US,3.5686274509803924
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,111,150,0.054191526246731556,19,150,53,53,AAAA,Normal,1,Error,0,US,3.5686274509803924
1.1.1.1,1.1.1.1,test.example.org,8421,REFUSED,50000,481,3.438416144189545,89,481,53,53,AAAA,Anomalous,4,Error,0,Global,3.588235294117647
8.8.8.8,8.8.8.8,example.com,5967,SERVFAIL,1,370,2.8273836017892564,120,370,53,53,AAAA,Anomalous,4,Error,0,US,3.588235294117647
8.8.4.4,8.8.4.4,google.com,37907,SERVFAIL,1,504,4.749518279631589,231,504,53,53,MX,Anomalous,4,Error,0,US,3.607843137254902
1.1.1.1,1.1.1.1,subdomain.google.com,2165,SERVFAIL,1,474,3.2617783249399883,175,474,53,53,MX,Anomalous,4,Error,0,Global,3.627450980392157
1.1.1.1,1.1.1.1,test.example.org,25462,NXDOMAIN,50000,111,2.8922886132294017,179,111,53,53,TXT,Anomalous,4,Error,0,Global,3.6470588235294117
8.8.4.4,8.8.4.4,openai.com,0,No Error,109,97,0.007369730126990978,10,97,53,53,TXT,Normal,1,No Error,0,US,3.6666666666666665
8.8.8.8,8.8.8.8,google.com,0,No Error,107,70,0.027169814759090527,10,70,53,53,MX,Normal,1,No Error,0,US,3.5961538461538463
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,107,134,0.13933219376430153,19,134,53,53,AAAA,Normal,1,Error,0,US,3.5283018867924527
1.1.1.1,1.1.1.1,example.com,48565,SERVFAIL,1,210,3.1557889810646915,52,210,53,53,MX,Anomalous,4,Error,0,Global,3.547169811320755
8.8.4.4,8.8.4.4,nonexistent.example,10533,REFUSED,1,294,4.370362114656938,47,294,53,53,A,Anomalous,4,Error,0,US,3.5660377358490565
1.1.1.1,1.1.1.1,example.com,0,No Error,59,71,0.07295904129604965,11,71,53,53,AAAA,Normal,1,No Error,0,Global,3.5660377358490565
8.8.8.8,8.8.8.8,google.com,0,No Error,100,72,0.09754866014955305,10,72,53,53,MX,Normal,1,No Error,0,US,3.5
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,59,126,0.11208877716235927,8,126,53,53,AAAA,Normal,1,Error,0,Global,3.4363636363636365
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,103,105,0.06281783530845216,16,105,53,53,TXT,Normal,1,Error,0,US,3.4545454545454546
8.8.8.8,8.8.8.8,example.com,0,No Error,101,65,-0.010011376960759433,11,65,53,53,MX,Normal,1,No Error,0,US,3.4727272727272727
8.8.8.8,8.8.8.8,google.com,62533,SERVFAIL,50000,496,2.3769940411087487,187,496,53,53,TXT,Anomalous,4,Error,0,US,3.4107142857142856
8.8.4.4,8.8.4.4,openai.com,29673,SERVFAIL,50000,190,3.2774531021414575,2,190,53,53,AAAA,Anomalous,5,Error,0,US,3.4285714285714284
8.8.4.4,8.8.4.4,google.com,0,No Error,119,63,-0.0038770311295312637,10,63,53,53,AAAA,Normal,1,No Error,0,US,3.4464285714285716
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,120,138,0.04277051137837577,8,138,53,53,MX,Normal,1,Error,0,US,3.3859649122807016
8.8.4.4,8.8.4.4,test.example.org,0,NXDOMAIN,119,118,0.060078928930907355,16,118,53,53,MX,Normal,1,Error,0,US,3.4035087719298245
8.8.4.4,8.8.4.4,rare.tld,0,NXDOMAIN,120,139,0.08613904931986885,8,139,53,53,TXT,Normal,1,Error,0,US,3.4210526315789473
1.1.1.1,1.1.1.1,openai.com,0,No Error,58,92,0.13797216915893373,10,92,53,53,MX,Normal,1,No Error,0,Global,3.43859649122807
8.8.8.8,8.8.8.8,example.com,0,No Error,108,71,0.05094821639123799,11,71,53,53,MX,Normal,1,No Error,0,US,3.3793103448275863
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,54,137,0.13402976391874918,8,137,53,53,TXT,Normal,1,Error,0,Global,3.3220338983050848
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,50,109,-0.010720387586220237,20,109,53,53,AAAA,Normal,1,Error,0,Global,3.3389830508474576
8.8.8.8,8.8.8.8,google.com,0,No Error,109,65,0.11889480875742572,10,65,53,53,TXT,Normal,1,No Error,0,US,3.3559322033898304
8.8.4.4,8.8.4.4,rare.tld,58100,SERVFAIL,1,67,4.090501515898221,168,67,53,53,AAAA,Anomalous,4,Error,0,US,3.3
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,106,114,0.10403285891248984,12,114,53,53,A,Normal,1,Error,0,US,3.316666666666667
8.8.8.8,8.8.8.8,example.com,0,No Error,99,77,-0.015893371497959982,11,77,53,53,MX,Normal,1,No Error,0,US,3.3333333333333335
8.8.4.4,8.8.4.4,subdomain.google.com,54722,REFUSED,50000,444,2.9184496439753804,130,444,53,53,MX,Anomalous,4,Error,0,US,3.278688524590164
8.8.8.8,8.8.8.8,nonexistent.example,0,NXDOMAIN,106,131,0.03136524098630417,19,131,53,53,TXT,Normal,1,Error,0,US,3.278688524590164
1.1.1.1,1.1.1.1,example.com,0,No Error,55,83,0.01785368176560795,11,83,53,53,AAAA,Normal,1,No Error,0,Global,3.2950819672131146
8.8.4.4,8.8.4.4,openai.com,0,No Error,119,93,-0.031571868286341245,10,93,53,53,MX,Normal,1,No Error,0,US,3.2419354838709675
1.1.1.1,1.1.1.1,nonexistent.example,55035,SERVFAIL,50000,13,3.2454408631024876,113,13,53,53,AAAA,Anomalous,3,Error,0,Global,3.1904761904761907
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,109,124,0.09290715217841575,20,124,53,53,AAAA,Normal,1,Error,0,US,3.2063492063492065
1.1.1.1,1.1.1.1,my.site.info,60938,REFUSED,50000,435,4.096412891739982,148,435,53,53,TXT,Anomalous,5,Error,0,Global,3.2222222222222223
1.1.1.1,1.1.1.1,test.example.org,9166,NXDOMAIN,1,453,2.5680195602566016,64,453,53,53,A,Anomalous,3,Error,0,Global,3.2222222222222223
8.8.8.8,8.8.8.8,my.site.info,0,NXDOMAIN,101,99,0.03259313455114822,12,99,53,53,MX,Normal,1,Error,0,US,3.238095238095238
8.8.8.8,8.8.8.8,nonexistent.example,4692,REFUSED,50000,194,2.405103251270671,122,194,53,53,A,Anomalous,4,Error,0,US,3.253968253968254
8.8.8.8,8.8.8.8,openai.com,0,No Error,102,96,0.04333683821381917,10,96,53,53,MX,Normal,1,No Error,0,US,3.253968253968254
8.8.4.4,8.8.4.4,openai.com,22116,REFUSED,1,210,2.5361604481523923,94,210,53,53,A,Anomalous,3,Error,0,US,3.203125
8.8.4.4,8.8.4.4,google.com,0,No Error,111,77,-0.006345905913595656,10,77,53,53,TXT,Normal,1,No Error,0,US,3.203125
1.1.1.1,1.1.1.1,example.com,0,No Error,58,74,0.1186471886125195,11,74,53,53,A,Normal,1,No Error,0,Global,3.1538461538461537
1.1.1.1,1.1.1.1,test.example.org,23744,NXDOMAIN,50000,208,3.639122969502124,127,208,53,53,A,Anomalous,4,Error,0,Global,3.106060606060606
8.8.4.4,8.8.4.4,rare.tld,56947,SERVFAIL,50000,424,2.28592839291398,150,424,53,53,MX,Anomalous,5,Error,0,US,3.121212121212121
8.8.4.4,8.8.4.4,subdomain.google.com,34768,SERVFAIL,50000,473,4.120132383938075,23,473,53,53,A,Anomalous,5,Error,0,US,3.1363636363636362
8.8.4.4,8.8.4.4,nonexistent.example,45792,SERVFAIL,50000,332,4.18885399063894,162,332,53,53,MX,Anomalous,5,Error,0,US,3.1515151515151514
8.8.4.4,8.8.4.4,openai.com,0,No Error,112,84,0.019146614249638927,10,84,53,53,A,Normal,1,No Error,0,US,3.1666666666666665
1.1.1.1,1.1.1.1,example.com,26042,NXDOMAIN,50000,498,2.2784869732898807,249,498,53,53,TXT,Anomalous,4,Error,0,Global,3.1194029850746268
8.8.8.8,8.8.8.8,nonexistent.example,59811,SERVFAIL,1,137,2.731031309400273,142,137,53,53,A,Anomalous,4,Error,0,US,3.1343283582089554
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,53,139,-0.033559453304697784,19,139,53,53,A,Normal,1,Error,0,Global,3.1492537313432836
8.8.4.4,8.8.4.4,subdomain.google.com,0,NXDOMAIN,119,122,0.021002218216903352,20,122,53,53,TXT,Normal,1,Error,0,US,3.1641791044776117
1.1.1.1,1.1.1.1,openai.com,33639,NXDOMAIN,50000,239,2.6795925954178137,150,239,53,53,TXT,Anomalous,3,Error,0,Global,3.1791044776119404
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,54,147,0.13800711768704355,19,147,53,53,AAAA,Normal,1,Error,0,Global,3.1940298507462686
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,52,102,0.10559296084214692,12,102,53,53,A,Normal,1,Error,0,Global,3.208955223880597
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,54,119,0.11721344702975872,20,119,53,53,TXT,Normal,1,Error,0,Global,3.2238805970149254
1.1.1.1,1.1.1.1,my.site.info,0,NXDOMAIN,58,116,0.004328453816885847,12,116,53,53,A,Normal,1,Error,0,Global,3.2388059701492535
8.8.4.4,8.8.4.4,rare.tld,21742,SERVFAIL,1,370,4.82752328602564,127,370,53,53,AAAA,Anomalous,4,Error,0,US,3.253731343283582
8.8.4.4,8.8.4.4,example.com,18375,REFUSED,50000,308,3.9993989535701253,211,308,53,53,TXT,Anomalous,5,Error,0,US,3.2686567164179103
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,55,146,0.06654421266486969,19,146,53,53,A,Normal,1,Error,0,Global,3.2686567164179103
1.1.1.1,1.1.1.1,test.example.org,18735,SERVFAIL,50000,231,4.795900693721425,87,231,53,53,A,Anomalous,5,Error,0,Global,3.283582089552239
8.8.8.8,8.8.8.8,example.com,0,No Error,99,71,0.04220510506754156,11,71,53,53,A,Normal,1,No Error,0,US,3.298507462686567
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,51,113,0.13203679402628987,20,113,53,53,MX,Normal,1,Error,0,Global,3.25
8.8.4.4,8.8.4.4,subdomain.google.com,43870,NXDOMAIN,1,98,4.813154910588594,158,98,53,53,AAAA,Anomalous,5,Error,0,US,3.264705882352941
8.8.4.4,8.8.4.4,google.com,38113,REFUSED,50000,162,2.63465268787997,196,162,53,53,MX,Anomalous,3,Error,0,US,3.2794117647058822
1.1.1.1,1.1.1.1,nonexistent.example,0,NXDOMAIN,55,133,0.05755880736084443,19,133,53,53,TXT,Normal,1,Error,0,Global,3.2794117647058822
8.8.4.4,8.8.4.4,google.com,0,No Error,119,64,0.07350757658958851,10,64,53,53,TXT,Normal,1,No Error,0,US,3.2941176470588234
8.8.4.4,8.8.4.4,google.com,0,No Error,118,67,0.09726298303503206,10,67,53,53,TXT,Normal,1,No Error,0,US,3.246376811594203
8.8.8.8,8.8.8.8,subdomain.google.com,0,NXDOMAIN,100,110,0.002101574053445174,20,110,53,53,MX,Normal,1,Error,0,US,3.2
1.1.1.1,1.1.1.1,google.com,0,No Error,60,76,0.025269970080459517,10,76,53,53,AAAA,Normal,1,No Error,0,Global,3.2142857142857144
8.8.8.8,8.8.8.8,test.example.org,0,NXDOMAIN,106,108,-0.02549365350160948,16,108,53,53,A,Normal,1,Error,0,US,3.1690140845070425
1.1.1.1,1.1.1.1,example.com,51166,NXDOMAIN,50000,395,3.514263132360957,173,395,53,53,AAAA,Anomalous,3,Error,0,Global,3.183098591549296
8.8.8.8,8.8.8.8,subdomain.google.com,54592,REFUSED,1,485,4.369863381774836,119,485,53,53,MX,Anomalous,4,Error,0,US,3.1971830985915495
1.1.1.1,1.1.1.1,example.com,61613,SERVFAIL,1,346,2.714553945962881,103,346,53,53,TXT,Anomalous,3,Error,0,Global,3.1971830985915495
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,117,110,0.13006653017320483,12,110,53,53,MX,Normal,1,Error,0,US,3.211267605633803
8.8.4.4,8.8.4.4,test.example.org,32621,NXDOMAIN,1,206,4.137273915289692,144,206,53,53,TXT,Anomalous,4,Error,0,US,3.2253521126760565
8.8.4.4,8.8.4.4,google.com,0,No Error,115,69,0.06059239670831443,10,69,53,53,TXT,Normal,1,No Error,0,US,3.23943661971831
1.1.1.1,1.1.1.1,rare.tld,0,NXDOMAIN,59,131,0.04767114742601053,8,131,53,53,MX,Normal,1,Error,0,Global,3.1944444444444446
8.8.4.4,8.8.4.4,nonexistent.example,0,NXDOMAIN,115,135,0.15533187162079795,19,135,53,53,A,Normal,1,Error,0,US,3.2083333333333335
8.8.4.4,8.8.4.4,google.com,0,No Error,112,71,0.10212024410227791,10,71,53,53,A,Normal,1,No Error,0,US,3.2222222222222223
1.1.1.1,1.1.1.1,subdomain.google.com,0,NXDOMAIN,50,122,0.022723928461643082,20,122,53,53,TXT,Normal,1,Error,0,Global,3.1780821917808217
8.8.4.4,8.8.4.4,my.site.info,0,NXDOMAIN,119,113,0.12247088761537142,12,113,53,53,AAAA,Normal,1,Error,0,US,3.191780821917808
8.8.4.4,8.8.4.4,test.example.org,34646,REFUSED,1,496,2.7283162095812945,132,496,53,53,AAAA,Anomalous,3,Error,0,US,3.2054794520547945
1.1.1.1,1.1.1.1,example.com,3229,REFUSED,1,421,2.92016816254283,162,421,53,53,A,Anomalous,3,Error,0,Global,3.2054794520547945
